['07/26/19 19:21:20', 2390.685, 4.687, 40.4366, 1.0, 33.8, 28.0]
['07/26/19 19:21:30', 2400.765, 4.625, 40.325, 1.0, 33.8, 28.0]
['07/26/19 19:21:40', 2410.845, 4.562, 40.211600000000004, 0, 32.0, 0]
['07/26/19 19:21:50', 2420.925, 4.5, 40.1, 0, 32.0, 0]
['07/26/19 19:22:00', 2431.005, 4.5, 40.1, 0, 32.0, 0]
['07/26/19 19:22:10', 2441.085, 4.437, 39.9866, 0, 32.0, 0]
['07/26/19 19:22:20', 2451.165, 4.437, 39.875, 1.0, 33.8, 28.0]
['07/26/19 19:22:30', 2461.245, 4.375, 39.875, 1.0, 33.8, 28.0]
['07/26/19 19:22:40', 2471.325, 4.312, 39.7616, 1.0, 33.8, 28.0]
['07/26/19 19:22:50', 2481.405, 4.25, 39.65, 1.0, 33.8, 28.0]
['07/26/19 19:23:00', 2491.485, 4.25, 39.5366, 1.0, 33.8, 28.0]
['07/26/19 19:23:10', 2501.565, 4.187, 39.5366, 1.0, 33.8, 28.0]
['07/26/19 19:23:21', 2511.645, 4.125, 39.425, 1.0, 33.8, 28.0]
['07/26/19 19:23:31', 2521.725, 4.125, 39.3116, 0, 32.0, 0]
['07/26/19 19:23:41', 2531.805, 4.062, 39.3116, 1.0, 33.8, 29.0]
['07/26/19 19:23:51', 2541.885, 4.0, 39.2, 1.0, 33.8, 28.0]
['07/26/19 19:24:01', 2551.965, 4.0, 39.2, 1.0, 33.8, 28.0]
['07/26/19 19:24:11', 2562.045, 3.9370000000000003, 39.086600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:24:21', 2572.125, 3.875, 38.975, 1.0, 33.8, 28.0]
['07/26/19 19:24:31', 2582.205, 3.8120000000000003, 38.8616, 1.0, 33.8, 28.0]
['07/26/19 19:24:41', 2592.285, 3.8120000000000003, 38.8616, 1.0, 33.8, 28.0]
['07/26/19 19:24:51', 2602.365, 3.75, 38.75, 1.0, 33.8, 28.0]
['07/26/19 19:25:01', 2612.445, 3.6870000000000003, 38.6366, 1.0, 33.8, 28.0]
['07/26/19 19:25:11', 2622.525, 3.6870000000000003, 38.6366, 1.0, 33.8, 28.0]
['07/26/19 19:25:21', 2632.605, 3.625, 38.525, 1.0, 33.8, 28.0]
['07/26/19 19:25:32', 2642.685, 3.5620000000000003, 38.4116, 1.0, 33.8, 28.0]
['07/26/19 19:25:42', 2652.765, 3.5620000000000003, 38.4116, 1.0, 33.8, 28.0]
['07/26/19 19:25:52', 2662.845, 3.5, 38.3, 0, 32.0, 0]
['07/26/19 19:26:02', 2672.925, 3.4370000000000003, 38.1866, 0, 32.0, 0]
['07/26/19 19:26:12', 2683.005, 3.4370000000000003, 38.075, 0, 32.0, 0]
['07/26/19 19:26:22', 2693.085, 3.375, 38.075, 0, 32.0, 0]
['07/26/19 19:26:32', 2703.165, 3.3120000000000003, 37.961600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:26:42', 2713.245, 3.3120000000000003, 37.961600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:26:52', 2723.325, 3.25, 37.85, 1.0, 33.8, 28.0]
['07/26/19 19:27:02', 2733.405, 3.1870000000000003, 37.7366, 1.0, 33.8, 28.0]
['07/26/19 19:27:12', 2743.485, 3.1870000000000003, 37.625, 1.0, 33.8, 28.0]
['07/26/19 19:27:22', 2753.565, 3.125, 37.625, 1.0, 33.8, 28.0]
['07/26/19 19:27:33', 2763.645, 3.0620000000000003, 37.5116, 1.0, 33.8, 28.0]
['07/26/19 19:27:43', 2773.725, 3.0, 37.4, 1.0, 33.8, 28.0]
['07/26/19 19:27:53', 2783.805, 2.9370000000000003, 37.4, 1.0, 33.8, 28.0]
['07/26/19 19:28:03', 2793.885, 2.9370000000000003, 37.2866, 1.0, 33.8, 28.0]
['07/26/19 19:28:13', 2803.965, 2.875, 37.175, 1.0, 33.8, 28.0]
['07/26/19 19:28:23', 2814.045, 2.875, 37.175, 1.0, 33.8, 28.0]
['07/26/19 19:28:33', 2824.125, 2.8120000000000003, 37.0616, 1.0, 33.8, 28.0]
['07/26/19 19:28:43', 2834.125, 2.8120000000000003, 36.95, 0, 32.0, 0]
['07/26/19 19:28:53', 2844.205, 2.75, 36.95, 1.0, 33.8, 28.0]
['07/26/19 19:29:03', 2854.285, 2.6870000000000003, 36.95, 1.0, 33.8, 28.0]
['07/26/19 19:29:13', 2864.365, 2.6870000000000003, 36.836600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:29:23', 2874.445, 2.625, 36.725, 0, 32.0, 0]
['07/26/19 19:29:33', 2884.525, 2.625, 36.725, 1.0, 33.8, 28.0]
['07/26/19 19:29:43', 2894.605, 2.562, 36.6116, 1.0, 33.8, 28.0]
['07/26/19 19:29:54', 2904.685, 2.562, 36.6116, 1.0, 33.8, 28.0]
['07/26/19 19:30:04', 2914.765, 2.5, 36.5, 1.0, 33.8, 28.0]
['07/26/19 19:30:14', 2924.845, 2.5, 36.5, 1.0, 33.8, 28.0]
['07/26/19 19:30:24', 2934.925, 2.437, 36.3866, 1.0, 33.8, 28.0]
['07/26/19 19:30:34', 2945.005, 2.437, 36.275, 1.0, 33.8, 28.0]
['07/26/19 19:30:44', 2955.085, 2.375, 36.275, 1.0, 33.8, 28.0]
['07/26/19 19:30:54', 2965.165, 2.312, 36.275, 0, 32.0, 0]
['07/26/19 19:31:04', 2975.245, 2.312, 36.1616, 0, 32.0, 0]
['07/26/19 19:31:14', 2985.325, 2.25, 36.1616, 1.0, 33.8, 28.0]
['07/26/19 19:31:24', 2995.405, 2.25, 36.05, 0, 32.0, 0]
['07/26/19 19:31:34', 3005.485, 2.187, 35.9366, 1.0, 33.8, 28.0]
['07/26/19 19:31:44', 3015.565, 2.187, 35.9366, 1.0, 33.8, 28.0]
['07/26/19 19:31:55', 3025.645, 2.125, 35.825, 1.0, 33.8, 28.0]
['07/26/19 19:32:05', 3035.725, 2.125, 35.825, 1.0, 33.8, 28.0]
['07/26/19 19:32:15', 3045.805, 2.062, 35.7116, 1.0, 33.8, 28.0]
['07/26/19 19:32:25', 3055.885, 2.062, 35.7116, 1.0, 33.8, 28.0]
['07/26/19 19:32:35', 3065.965, 2.0, 35.6, 1.0, 33.8, 28.0]
['07/26/19 19:32:45', 3076.045, 1.937, 35.4866, 1.0, 33.8, 28.0]
['07/26/19 19:32:55', 3086.125, 1.937, 35.4866, 1.0, 33.8, 28.0]
